Men,Women,VotingAgeCitizen,IncomePerCap,Poverty,Professional,Service,Unemployment,Hispanic,White,Black,Asian,Native,Pacific,Income,Employed
1403,1484,2203,19417,24.1,32.1,21.9,9.0,6.9,48.5,40.8,2.4,0.0,0.0,29652,1410
2534,3281,4151,16622,26.4,19.6,20.8,12.2,1.2,22.6,70.6,1.7,0.0,0.0,37366,2416
5050,3410,6413,13334,12.7,23.0,37.6,7.1,7.7,66.6,20.6,1.2,0.7,0.0,37299,2367
2050,2767,3706,41749,2.9,52.5,9.7,7.2,3.1,59.4,25.3,7.0,0.2,0.0,70952,2037
2228,2033,2625,68096,15.1,74.7,6.7,7.1,13.6,53.9,6.0,19.8,0.0,0.0,103538,2557
3013,3124,4382,27724,10.6,32.9,14.5,9.6,23.9,62.8,10.5,1.2,0.0,0.0,49958,3032
892,976,1509,38158,8.9,58.6,16.9,3.1,1.7,87.0,3.5,2.7,1.1,0.0,65694,1232
2358,2151,975,12181,28.8,6.8,33.7,5.2,93.5,3.9,0.6,1.9,0.0,0.0,37132,2044
1037,1243,1545,26485,12.0,35.1,20.6,5.6,6.6,4.4,86.6,2.3,0.0,0.0,66375,1037
878,841,1322,29266,9.3,41.5,15.2,4.4,0.7,83.6,2.6,8.7,0.0,0.0,57586,907
3651,4053,5649,25706,8.4,30.9,21.7,4.4,4.2,93.6,0.5,0.8,0.0,0.0,57302,3959
739,763,1080,17322,12.7,20.3,17.2,8.8,6.9,87.9,3.7,0.0,0.0,0.0,59750,763
832,992,1341,23145,13.5,26.4,15.3,3.3,5.3,64.8,27.8,0.0,0.0,0.0,40563,950
2481,3159,2745,31811,4.2,46.2,13.5,3.8,18.3,29.8,7.3,39.5,0.2,0.0,78628,2792
3649,3889,4638,65531,6.0,65.6,16.3,3.1,10.6,68.1,1.1,16.9,0.0,0.0,132695,3475
1444,1415,2217,25473,12.6,19.9,21.9,8.1,0.0,97.4,0.5,1.0,0.0,0.0,53920,1382
3240,3684,5146,23676,7.9,28.8,17.7,2.0,4.9,75.8,18.2,0.0,0.0,0.0,53996,3504
3084,3413,5025,22620,18.5,29.4,13.4,6.1,1.1,97.0,1.6,0.0,0.4,0.0,46616,2780
1311,1231,1643,19247,28.1,22.1,13.7,5.1,30.2,64.6,1.2,0.0,0.2,0.0,37813,1070
1060,1144,1566,18728,29.0,33.3,22.2,9.3,44.6,47.7,3.3,1.0,1.5,0.0,26558,1073
2035,2762,3373,12045,31.6,17.9,33.3,13.2,4.3,2.0,93.7,0.0,0.0,0.0,26436,1461
2554,2345,3228,60600,1.4,60.1,6.6,4.4,6.8,62.2,2.5,25.5,0.0,0.0,112882,2603
1227,1460,2024,42502,4.8,53.3,6.5,2.6,2.6,94.6,0.0,2.8,0.0,0.0,76250,1317
1702,1765,2591,28720,13.5,27.0,13.0,4.4,0.5,97.8,0.0,0.0,0.5,0.0,59537,1649
4079,4583,6062,48045,2.3,52.2,8.8,2.2,1.6,84.6,3.3,8.7,0.0,0.0,133006,4614
3018,2999,4126,24789,11.3,29.8,15.3,3.8,24.9,58.1,15.2,0.9,0.2,0.0,51775,2769
3375,4204,4568,25160,13.6,40.6,19.1,8.5,23.4,10.8,64.2,0.5,0.0,0.0,61907,3912
1671,1746,2549,19657,22.3,19.1,9.8,8.5,13.1,78.5,8.3,0.0,0.0,0.0,38041,1568
1493,1780,1466,19708,23.7,28.3,25.5,4.2,77.3,11.1,7.8,2.6,0.4,0.6,46264,1461
2180,1953,2121,47870,0.9,63.2,6.4,4.5,4.6,55.9,6.4,29.5,0.5,0.0,167788,1952
1306,1394,1753,19332,15.2,20.4,32.1,10.2,12.1,47.7,35.8,0.0,0.2,0.0,37039,1351
1457,1389,2148,29011,11.9,26.7,18.4,7.6,8.0,83.3,1.9,3.1,0.0,0.0,70417,1513
2105,2250,3376,17230,22.2,19.9,17.7,5.8,0.0,97.9,0.0,0.0,1.5,0.0,30327,1720
974,1017,1564,24979,15.2,26.3,25.2,1.1,2.2,94.1,0.0,0.4,2.2,0.0,32328,1059
2889,3399,4251,33228,15.0,49.5,16.8,10.0,28.5,44.3,11.2,10.4,0.0,0.0,83500,2875
2397,2590,2688,22846,13.0,29.3,30.8,7.4,47.0,3.9,46.8,1.6,0.0,0.0,65071,2325
3058,3151,4384,66386,1.3,63.6,9.9,5.5,6.9,61.0,0.6,22.0,0.8,0.2,176563,3201
899,1061,1497,13826,42.2,18.3,26.5,10.7,5.3,24.5,66.6,0.8,0.0,0.0,17188,701
1454,1469,1496,13245,51.8,13.1,25.8,7.1,64.3,18.1,14.0,0.5,0.4,0.0,31476,1133
3363,2885,3638,20076,18.8,22.1,23.9,3.8,73.7,19.5,2.8,2.2,0.5,0.0,55871,2918
2299,2999,3893,18569,29.8,27.4,21.3,13.2,1.3,63.9,33.3,0.0,0.0,0.0,36495,1900
2743,3499,4165,25043,13.0,24.6,17.0,6.0,20.9,40.8,34.5,0.1,0.2,0.0,63434,3001
2376,2284,3401,31698,6.0,38.2,14.4,1.5,2.9,95.2,0.4,0.0,1.0,0.0,69151,2446
2342,2332,3433,35751,5.3,47.5,13.7,6.3,3.8,93.0,0.1,0.4,0.0,0.0,78712,2284
2468,2270,3859,26449,14.1,32.4,19.7,9.0,2.3,93.9,0.0,1.1,0.5,0.0,64591,2066
1458,1352,2095,35524,8.0,37.5,18.7,5.6,10.6,80.6,2.9,4.5,0.0,0.0,64223,1214
1217,1368,1995,24962,9.5,31.8,25.6,15.5,2.9,92.6,0.0,4.6,0.0,0.0,54321,1190
1294,1549,2114,44775,7.5,54.9,16.0,4.5,27.6,42.7,5.3,17.3,0.0,1.0,90741,1394
3294,3459,3173,9574,60.8,12.4,26.2,11.5,72.9,10.9,13.2,0.7,0.1,0.0,24132,2420
1328,1411,1989,27729,9.1,37.9,11.0,2.7,1.5,97.0,0.4,0.0,0.0,0.0,71169,1359
920,1004,1445,68201,1.3,65.1,14.0,5.2,3.0,95.1,0.0,1.9,0.0,0.0,132981,902
3800,4311,5043,44769,2.5,62.3,8.1,2.2,1.0,87.8,1.5,9.4,0.0,0.0,125299,4087
839,809,1323,28227,11.2,30.2,22.0,3.2,0.4,99.6,0.0,0.0,0.1,0.0,51667,871
648,730,1224,23728,18.0,34.2,16.0,9.3,3.3,80.3,15.2,0.0,0.0,0.0,33542,701
2509,2567,3486,45097,5.2,47.0,13.4,2.7,5.7,82.7,3.1,7.5,0.2,0.0,85500,3069
679,926,1164,24063,9.1,28.5,26.9,11.6,43.4,38.4,15.0,0.0,0.0,0.0,49435,780
3662,3203,4978,29803,10.1,40.2,17.8,4.8,6.8,91.7,0.0,0.0,0.1,0.0,65954,3754
3128,3508,4601,22517,8.8,37.3,16.5,2.8,21.5,47.1,14.5,8.9,0.4,0.0,51673,3894
2027,2001,1949,15754,34.7,41.8,19.7,8.4,22.7,62.4,3.3,11.7,0.0,0.0,30659,1460
4855,4626,5770,22811,13.0,32.7,22.6,5.1,22.8,56.0,14.0,4.2,0.0,0.0,52283,4674
1355,1532,2089,31988,7.7,26.8,18.6,2.0,20.6,73.8,2.1,3.2,0.0,0.0,46487,1573
2016,1955,2943,16941,31.3,22.1,25.4,14.8,7.4,76.6,0.9,3.2,3.8,0.0,31588,1604
6106,6075,8351,28494,4.2,26.0,19.9,6.1,10.6,7.9,1.7,37.1,0.0,14.0,98231,6075
1859,1871,2651,23601,17.5,25.9,15.8,5.5,12.9,72.6,13.5,0.1,0.1,0.0,41294,1871
1382,1124,1924,38240,0.9,50.5,13.8,1.6,8.7,84.0,0.0,5.4,1.4,0.0,72917,1290
1086,1050,1678,28975,9.8,30.1,12.3,6.6,0.9,97.6,0.0,0.6,0.0,0.0,58523,1079
3439,3829,5645,26245,11.9,36.6,17.0,3.6,1.6,91.9,1.0,4.8,0.4,0.0,43893,4114
2611,2511,4173,22135,28.7,35.8,17.0,12.5,0.4,99.3,0.1,0.2,0.0,0.0,31504,1568
2259,2296,1923,24447,10.3,13.1,25.2,9.5,69.9,23.7,2.7,1.2,0.0,0.0,93750,2497
2534,2329,3260,25344,25.5,41.0,20.2,8.5,28.6,48.6,14.5,2.9,3.5,0.0,49438,2120
2105,2254,2984,63281,4.2,67.5,5.9,2.3,11.1,75.5,3.0,5.3,0.0,0.0,130594,2159
1961,2436,3136,14661,40.8,16.0,33.9,15.8,0.0,3.3,94.3,0.0,0.0,0.0,25333,1613
1563,1540,2380,26902,7.5,24.7,19.9,4.2,1.3,97.8,0.0,0.0,0.2,0.0,57917,1659
3674,4090,4647,21775,4.3,43.1,11.9,4.1,4.4,93.9,0.0,0.2,1.1,0.0,65597,3405
2855,2753,2489,12196,31.1,12.3,18.3,3.6,73.2,11.8,13.4,0.7,0.4,0.0,31334,2273
2435,2946,4357,27842,7.2,35.9,21.3,4.0,4.5,64.0,29.0,0.6,0.7,0.0,54726,2872
2632,2317,3219,33291,9.3,38.3,16.7,7.6,22.4,18.2,9.8,45.9,0.6,0.3,94625,2672
2382,2829,3199,23649,9.8,38.0,17.7,6.6,8.9,29.5,45.3,10.4,0.2,0.0,51149,2423
2102,1966,1318,22779,16.7,17.0,34.2,7.0,38.8,3.8,50.9,3.5,0.0,0.0,60985,2519
1566,1838,2616,23259,16.1,26.9,18.3,6.0,0.5,95.0,2.4,0.4,0.0,0.0,43056,1522
1655,2113,2646,36183,10.4,35.4,18.8,8.8,15.4,64.5,8.4,11.5,0.0,0.0,82865,2025
2934,2723,4621,32776,7.4,27.9,18.2,6.4,1.0,99.0,0.0,0.0,0.0,0.0,62237,2652
2408,2723,4046,64328,5.9,66.5,10.6,1.0,3.9,80.8,4.9,8.5,0.4,0.0,92091,3327
1416,1263,2160,17980,23.4,10.1,8.0,10.1,0.0,100.0,0.0,0.0,0.0,0.0,40726,918
3104,3854,4769,17528,24.4,23.9,19.6,7.2,1.6,16.8,57.5,17.4,0.1,0.0,48411,2944
2693,2674,4054,23450,17.3,28.5,22.1,10.3,3.9,75.1,16.5,1.2,2.1,0.0,48265,2193
4982,5892,5495,15835,20.8,26.7,22.1,11.7,97.0,2.3,0.5,0.0,0.2,0.0,45304,4098
2426,2526,4063,34724,5.7,32.6,16.3,6.1,5.8,87.7,0.0,1.8,0.9,0.0,66795,2430
1439,1397,1872,21089,23.5,24.9,26.8,12.5,27.4,26.7,23.6,15.6,0.0,0.0,46941,1372
2415,2344,3285,29485,15.3,31.6,22.0,11.3,30.6,51.9,8.8,4.0,0.0,0.0,68523,1942
1286,1522,1861,30029,9.8,38.5,30.1,7.6,1.4,0.7,95.2,0.8,0.0,0.0,67917,1523
2103,2297,3214,20660,20.8,26.6,22.4,9.1,0.3,86.9,9.9,0.0,2.7,0.0,37418,1909
1626,1682,2735,21427,17.9,31.3,19.7,6.3,4.7,77.1,13.7,0.5,0.6,0.0,38078,1217
1700,1694,2712,30706,3.0,34.2,11.4,5.8,1.7,96.6,0.0,0.0,0.0,0.0,71891,1710
1472,1648,2506,61010,4.5,70.5,4.9,5.5,5.3,77.1,4.1,9.6,0.0,0.0,111642,1468
1896,1881,2627,26885,16.8,31.7,27.7,8.5,20.3,42.9,7.9,23.4,0.4,1.9,39270,1613
1104,1265,1889,17982,28.0,19.9,20.3,10.6,0.0,100.0,0.0,0.0,0.0,0.0,36324,724
2472,2963,3834,26777,6.5,35.0,16.0,4.0,11.1,81.0,2.6,0.4,0.2,0.2,58953,2691
1130,1224,1966,17721,25.9,19.6,21.9,6.4,4.2,43.9,47.9,0.3,2.0,0.0,33214,997
2880,2798,4373,21757,18.5,25.1,18.9,6.6,0.7,96.9,0.8,0.0,0.0,0.0,43952,2409
1609,1854,2409,36859,2.0,35.2,17.9,5.0,18.8,69.9,9.8,0.0,0.3,0.0,109293,1915
980,914,1465,20812,11.0,28.6,14.5,9.1,0.0,84.9,12.7,0.0,0.0,0.0,37021,739
1265,1348,2041,31014,8.8,42.5,10.0,3.5,6.0,70.7,0.7,0.4,14.9,0.0,57596,1145
1975,2672,3437,14656,53.8,23.8,25.1,26.2,100.0,0.0,0.0,0.0,0.0,0.0,18879,1198
1927,2270,3106,40201,4.3,43.8,14.9,3.4,7.6,76.3,3.8,9.7,0.0,0.0,70625,2167
1163,1072,2010,148638,4.8,72.9,0.0,3.6,1.3,69.9,0.8,24.2,0.0,1.3,123889,813
3254,3406,4743,28175,8.9,33.6,10.4,3.7,8.0,79.9,7.6,2.9,0.3,0.0,64618,2973
1817,1617,2256,24148,4.7,40.8,21.9,10.2,17.2,62.3,11.4,3.8,0.0,1.4,78095,1501
1154,1258,1606,13211,36.6,8.5,20.8,12.2,31.3,64.3,1.9,0.0,2.4,0.0,23226,925
2459,2569,3540,24293,12.8,17.1,29.2,6.6,12.0,39.2,38.8,0.1,0.0,0.0,46635,2468
1057,943,1523,30074,12.4,35.8,15.4,6.4,1.2,89.7,6.3,0.0,0.3,0.0,57472,968
2426,2838,3726,20663,42.7,50.1,18.0,4.2,12.8,67.2,3.9,15.5,0.0,0.0,24044,2659
1115,1429,1804,31774,13.4,42.6,17.8,3.5,34.4,62.1,1.6,1.1,0.0,0.0,41391,927
1513,1496,2304,25912,10.8,30.8,22.6,5.8,4.8,89.8,1.1,2.8,0.0,0.0,51042,1476
1402,1718,2133,25367,17.1,27.8,14.1,2.6,23.2,76.7,0.0,0.0,0.0,0.0,45690,1472
1456,1405,1997,20127,29.2,27.9,40.3,16.8,35.1,1.4,58.8,0.3,0.0,0.0,24387,1061
1929,2132,3393,35549,11.9,54.0,12.6,8.7,3.6,75.2,12.2,2.7,0.3,0.0,51970,2476
2586,2371,4066,15670,41.6,26.1,20.9,17.7,2.5,38.7,51.5,0.6,0.0,0.2,18178,1666
1690,1614,2483,49218,1.3,59.2,11.7,4.4,24.8,60.6,1.2,13.4,0.0,0.0,111284,1851
3018,2964,3591,15755,32.3,18.2,17.0,3.3,14.1,50.3,34.7,0.5,0.0,0.0,33053,2094
758,596,843,10216,68.2,21.9,51.8,27.0,29.8,22.2,44.2,1.3,0.0,0.0,13429,278
1278,1457,2243,30809,4.3,38.1,21.8,5.9,0.0,92.7,7.3,0.0,0.0,0.0,61684,1243
3351,2668,4742,97311,8.5,75.6,3.4,5.6,8.8,84.8,1.6,3.7,0.0,0.0,106522,4252
1229,1364,1720,14183,33.8,18.0,16.1,7.4,6.3,73.4,10.7,0.0,0.0,0.0,29808,939
2731,2283,3777,39866,9.7,42.8,16.2,2.0,10.1,84.1,0.5,3.0,0.7,0.0,72548,2679
1318,1361,2112,22578,17.5,18.1,18.3,9.3,4.7,88.4,1.7,0.7,0.0,0.0,34050,1339
1385,1649,1941,19952,21.5,27.1,31.8,15.4,29.6,2.4,67.1,0.6,0.0,0.0,38500,1229
1411,1513,2375,16967,40.2,22.0,21.2,28.3,5.8,45.0,41.2,0.0,2.1,0.0,28693,860
3459,3101,3795,25590,19.4,37.0,20.1,4.0,38.5,33.4,11.9,12.4,0.0,0.0,76417,2721
2566,2615,3858,40748,2.9,34.4,16.2,4.6,16.2,67.3,12.1,1.3,0.0,0.0,94648,2750
1115,1097,1975,27058,11.8,22.9,17.8,6.9,20.1,77.8,0.0,0.0,0.0,0.0,42019,608
570,798,1125,17324,33.2,17.7,43.4,14.0,1.6,2.3,94.7,0.0,0.4,0.0,21302,491
3228,3562,5298,32660,31.8,58.2,16.1,4.0,6.2,77.7,4.4,8.9,0.4,0.0,62813,3388
6577,7005,8420,58874,6.1,66.0,9.8,5.3,9.5,45.1,0.5,39.7,0.1,0.0,129735,7268
2618,2828,3243,42286,29.1,43.6,17.4,1.9,41.3,50.2,3.1,4.9,0.0,0.0,62095,3725
1419,1394,1291,15765,17.7,16.6,26.3,7.0,74.0,2.5,18.8,4.3,0.0,0.0,44900,1264
3298,3026,2743,20705,10.7,16.5,17.2,2.8,58.4,25.4,7.3,7.5,0.0,0.0,51382,3023
1028,1171,1256,12069,52.2,7.1,21.6,18.4,36.0,26.5,21.0,12.6,0.0,0.0,22837,862
2969,2665,3844,25493,9.0,30.8,17.9,8.2,33.7,62.0,2.4,1.6,0.0,0.0,67292,2132
1433,1239,1668,24799,5.5,38.9,16.8,4.5,18.9,51.2,13.7,2.2,0.4,5.3,64338,596
2967,2343,2299,19272,20.6,15.1,35.1,4.5,87.0,11.7,0.2,0.2,0.2,0.0,45947,2584
1266,1449,2212,38309,6.7,43.0,14.8,5.8,0.7,94.2,1.0,0.4,1.9,0.3,55875,1245
4184,3900,6672,15833,41.5,21.3,27.1,9.4,32.8,53.2,11.4,0.9,0.0,0.1,32696,4559
2267,2120,3652,27564,14.2,39.1,16.4,5.8,9.5,90.3,0.0,0.0,0.0,0.0,46453,1843
1437,2124,2797,20788,26.2,37.5,17.5,8.2,2.1,86.4,10.8,0.0,0.0,0.0,34474,1689
3643,3942,5354,31957,2.6,43.3,17.2,4.4,19.0,69.5,7.2,0.9,0.9,0.0,89566,3714
2925,2957,2276,14765,43.3,5.0,34.5,8.2,64.0,8.1,16.5,10.8,0.5,0.0,23077,2561
1654,1625,2763,37979,22.8,46.6,19.5,3.5,13.7,71.5,1.4,8.1,1.3,0.0,52045,2045
794,1046,1262,18437,31.6,17.8,21.5,14.8,0.0,6.7,91.6,0.0,0.0,0.0,31657,889
1770,1792,2077,15204,20.5,11.4,21.7,7.8,90.8,9.2,0.0,0.0,0.0,0.0,40030,1418
2118,2125,3106,47547,3.2,50.6,11.7,4.6,4.3,90.3,0.9,1.9,0.4,0.0,118485,2113
550,624,800,11193,34.8,11.4,34.9,20.7,22.5,30.5,45.7,0.0,0.0,0.0,25286,395
3410,3411,4029,19802,37.3,24.0,42.4,9.3,2.6,4.6,2.3,89.8,0.0,0.0,26905,3184
993,976,1599,32990,3.4,36.4,21.6,5.8,41.7,49.0,3.7,2.4,1.2,0.0,86750,975
1129,1178,1845,66001,8.2,62.5,11.9,4.6,24.3,67.1,1.0,2.8,0.6,0.0,121034,741
1733,1775,2736,21779,30.5,29.0,23.2,7.5,0.7,53.8,44.8,0.0,0.4,0.0,40694,1291
1931,1992,3101,21917,20.0,32.4,11.9,11.1,0.4,89.2,7.7,1.0,0.0,0.0,44120,1741
2506,2206,2367,18771,26.8,14.1,19.4,12.2,39.1,33.9,25.0,0.0,1.3,0.0,39261,1873
3844,3669,4685,13619,24.4,14.2,25.8,15.2,47.6,14.5,33.0,0.4,0.0,0.0,35169,2790
2412,2336,3385,27055,17.8,38.6,24.7,6.1,26.0,67.3,1.0,1.0,1.2,0.0,63859,2513
1635,1556,2392,18636,27.1,22.8,21.2,7.6,0.0,99.7,0.0,0.0,0.0,0.0,36519,1111
1128,990,1707,28218,11.9,35.3,19.3,5.7,6.2,83.7,5.6,1.2,0.0,0.0,53325,1269
1838,1825,2722,23410,14.3,29.3,16.5,4.3,5.2,80.8,1.2,1.5,6.1,0.0,43352,1480
1344,1455,1916,18807,27.5,24.3,25.1,8.3,14.4,54.0,15.9,1.5,6.9,0.0,35586,1289
2662,2601,3385,19244,28.3,26.4,20.9,4.6,12.3,86.1,0.0,0.5,0.9,0.0,45156,1997
1642,2073,2826,20432,22.2,22.0,23.6,18.6,0.5,11.4,87.8,0.0,0.3,0.0,35734,1545
1359,1403,2111,19351,17.1,31.1,23.5,8.4,0.0,94.5,0.0,0.0,5.5,0.0,36023,943
3210,3331,4350,57719,1.7,63.7,7.8,2.0,1.3,89.7,2.0,5.6,0.0,0.0,132391,3406
2022,1988,2707,43247,10.1,47.2,20.2,5.5,11.1,55.7,24.0,7.9,0.0,0.0,76623,1780
1461,1592,1842,22414,29.0,37.6,36.9,14.9,64.7,18.7,10.5,2.6,0.0,0.0,46007,1582
1419,1259,1968,33540,9.2,44.4,15.3,8.0,29.1,65.6,0.8,2.1,0.1,0.0,58094,1329
1984,1861,3046,35892,8.7,38.7,20.7,3.3,2.1,93.0,0.0,0.0,0.5,0.0,73417,2212
1274,1197,2014,43751,4.1,44.5,8.9,4.3,11.3,86.1,0.3,1.7,0.0,0.2,111000,1254
1794,2126,2991,6584,67.2,23.7,26.6,40.9,99.0,0.4,0.0,0.3,0.0,0.0,7897,443
1139,1167,1834,85148,2.0,64.7,4.8,3.1,0.7,87.5,0.0,1.7,2.5,0.0,137938,1092
1349,1071,1570,42589,20.0,56.4,18.3,4.8,34.5,49.9,9.6,1.7,0.0,0.0,93750,1435
2326,2229,3365,51109,0.7,51.1,15.9,6.2,7.0,88.1,0.7,3.5,0.0,0.0,116364,2380
2052,2720,4104,23083,18.9,34.8,19.0,9.1,4.8,85.2,2.7,4.3,0.0,0.5,30799,1807
2034,1860,3224,38955,15.6,63.9,13.2,2.3,12.6,56.2,26.4,4.2,0.0,0.0,63311,2269
864,872,1350,26901,5.9,32.2,16.1,6.3,1.0,96.4,1.3,0.2,0.0,0.0,55893,802
3904,3416,5342,52589,3.5,52.5,8.6,1.7,2.8,89.0,0.8,4.8,0.5,0.0,111049,3672
2317,2617,3959,39745,6.9,58.2,10.8,0.9,16.5,67.3,4.9,7.3,0.0,0.0,75176,3013
2398,2658,3986,34186,6.7,25.1,19.4,1.0,4.3,87.4,4.9,1.8,0.0,0.0,63977,2517
3237,3039,4967,23238,19.2,28.1,19.3,9.0,2.3,93.5,0.2,0.5,1.0,0.0,40276,2279
2425,3121,4005,33317,19.2,33.9,25.4,8.0,16.4,37.8,44.8,0.0,0.1,0.0,48445,2510
640,1318,1469,11073,32.8,6.0,40.4,13.4,20.1,18.7,59.9,0.0,0.0,0.0,18125,470
1069,1164,1974,106297,2.7,70.0,4.5,1.6,2.4,85.7,4.2,3.9,1.7,0.0,115078,1392
667,655,1086,24497,9.1,38.4,16.3,0.9,2.1,91.0,2.7,0.7,3.0,0.0,45263,731
2160,2410,2928,34934,5.1,51.2,12.5,2.7,34.1,40.1,1.0,19.3,0.0,0.0,76250,2415
1191,1020,1830,26563,12.2,32.8,12.1,2.8,2.2,95.5,0.0,0.4,0.3,0.0,42095,1057
1488,1380,2036,21249,14.7,22.2,14.2,2.9,1.5,95.0,1.1,0.3,0.8,0.0,45735,1356
1231,1163,1804,77645,9.1,78.2,6.7,10.1,6.7,80.9,0.3,9.8,0.0,0.0,107688,1274
1527,1368,2578,43590,21.8,42.3,15.9,7.2,13.2,83.7,0.4,1.9,0.3,0.0,74643,1958
2636,3443,4224,24799,8.1,34.0,23.7,4.6,15.7,64.3,7.3,11.7,0.0,0.0,55625,2750
634,805,1122,32266,13.1,37.4,18.4,5.9,24.5,54.1,12.0,2.5,0.1,0.0,67750,697
1508,1490,2227,28443,10.0,37.5,16.3,14.1,27.8,12.6,50.4,5.0,0.0,0.0,55761,1175
3369,3511,4753,35156,11.6,49.1,13.0,2.7,31.7,56.1,3.2,4.8,0.0,0.0,80593,4079
5141,5100,6474,109983,4.1,79.0,4.2,4.5,8.4,66.8,1.5,20.1,0.0,0.0,162030,6557
2726,3687,4417,22131,17.3,33.0,13.6,7.9,26.6,24.5,42.0,4.3,0.0,0.0,60471,3122
2333,2894,4155,29375,8.6,39.0,21.0,3.2,3.7,93.0,1.6,0.8,0.4,0.0,52779,2378
2167,2282,2743,13228,30.8,18.6,21.8,17.8,47.7,22.7,27.5,0.0,0.0,0.0,28529,1427
1563,1745,2496,54476,11.1,72.0,11.3,4.5,1.1,85.5,9.0,1.7,0.0,0.0,83594,2030
2201,2490,3463,22638,9.4,44.9,20.3,12.5,35.3,30.4,2.7,26.2,0.0,0.5,73958,2140
1413,1697,2238,15848,25.8,15.3,29.7,3.4,0.9,92.1,4.3,2.0,0.0,0.0,35313,1338
1643,2114,2898,25385,15.9,28.3,24.6,6.3,7.2,89.1,2.7,0.0,0.0,0.0,53958,1744
3996,3343,5273,43530,1.9,48.4,14.8,2.5,6.5,80.7,1.1,5.1,0.0,0.0,98942,3807
1127,1328,1834,22735,14.3,23.1,19.0,3.0,0.9,93.9,0.4,0.2,3.1,0.0,50476,1465
1945,1793,3061,32634,3.7,37.1,8.4,2.4,2.5,89.5,4.2,0.9,0.0,0.0,70075,1766
1000,1113,1594,24614,12.3,24.0,23.3,5.4,36.4,55.4,4.7,0.9,0.0,0.0,58286,990
2541,2660,2868,59263,2.2,79.1,4.6,3.7,1.7,15.9,0.7,78.7,0.2,0.1,175417,2522
2683,2671,3320,31207,16.7,39.9,16.4,3.7,46.6,25.8,4.5,20.7,0.0,0.0,66397,2924
1720,1450,2517,38537,7.9,47.9,13.7,5.3,20.0,77.6,0.9,0.3,0.0,0.0,79583,1963
1719,1777,2497,17976,27.8,22.3,27.4,26.0,0.0,5.4,88.2,0.0,0.0,0.0,27443,1145
2118,2203,2511,19421,24.7,23.4,30.9,10.0,68.7,14.4,11.2,5.0,0.4,0.0,41250,2151
975,947,1239,25717,22.8,35.9,24.4,12.4,7.7,67.4,13.5,5.0,0.0,0.0,46786,817
1833,2020,2354,47741,1.6,64.3,11.5,6.8,7.0,72.3,1.2,15.6,0.8,0.0,141417,1754
1491,1529,1906,42616,12.2,48.6,15.5,6.4,51.9,32.7,3.7,8.2,0.0,0.0,62313,1662
1562,1281,1434,13154,24.2,13.9,24.0,12.2,97.2,1.6,0.9,0.3,0.0,0.0,43051,1172
2946,2751,4121,35037,5.4,45.1,12.2,3.5,1.9,86.4,5.2,5.0,0.0,0.0,55193,2950
2303,2479,3921,41416,4.6,52.9,13.4,6.1,11.1,77.4,2.3,3.2,0.0,0.0,93992,2641
1487,2390,3108,23440,16.9,28.2,18.6,12.2,6.3,56.4,33.2,3.2,0.0,0.0,29601,1677
925,1090,1603,31783,8.8,36.5,21.3,7.8,3.7,87.8,1.0,1.6,0.0,0.0,51961,927
1728,1868,2566,32556,6.0,41.7,20.0,10.7,8.1,80.4,8.8,2.4,0.0,0.0,71779,1579
1240,1184,1866,106342,3.5,67.9,5.1,2.5,10.1,83.3,0.9,3.1,0.0,0.0,194000,1205
1548,1378,2310,42677,0.3,57.0,5.9,7.8,1.1,96.9,0.5,0.0,0.0,0.0,108462,1485
2464,2101,3384,37697,9.9,29.9,14.6,4.2,6.9,69.2,6.3,4.2,5.2,0.0,81452,2687
3055,2948,4422,66144,0.0,58.3,10.4,3.4,11.0,75.7,3.5,8.8,0.0,0.0,134911,3514
1395,1343,2050,21487,14.3,26.4,14.6,7.8,1.6,79.9,14.3,1.5,1.3,0.0,39542,1004
2705,2636,3868,18187,36.4,26.9,15.5,9.3,6.0,72.7,19.4,0.7,0.0,0.0,23269,1774
2713,3103,3551,20561,24.2,19.0,27.2,3.0,13.4,27.4,51.4,1.8,0.0,0.0,38793,3445
2499,2559,3512,20844,9.6,29.4,13.7,4.2,11.0,85.1,1.2,0.2,0.1,0.0,53802,2202
2134,1881,2980,20281,15.7,27.6,20.9,6.7,3.5,94.9,0.0,1.2,0.0,0.0,46273,1712
1369,1366,2055,41433,5.1,35.8,22.2,4.3,5.9,89.2,1.4,3.0,0.0,0.0,88828,1404
812,458,923,17772,16.7,15.9,36.4,0.8,15.4,58.5,14.9,1.3,3.5,0.0,52083,239
2418,1990,3739,24228,9.8,24.4,23.1,7.4,6.3,80.0,9.8,1.0,0.4,0.3,51935,1820
1674,1379,1382,14772,24.7,17.0,15.1,10.2,71.8,2.1,0.0,25.0,0.0,0.5,46532,1241
4148,4528,3885,17897,15.4,17.3,19.2,9.7,72.9,10.7,7.5,3.2,0.0,0.0,43819,4200
1164,1534,1708,19286,26.2,14.2,41.3,10.5,5.0,0.4,92.4,0.4,0.3,0.0,35588,1099
754,723,1273,22971,21.4,28.5,26.2,15.5,4.5,89.9,1.2,0.1,0.0,0.0,37255,627
1697,1839,2687,25491,12.6,43.6,17.8,11.8,0.7,50.9,42.7,2.7,0.0,0.0,44375,1567
2563,2592,3671,46539,6.8,46.6,15.2,5.0,9.6,76.8,2.1,9.8,0.0,0.0,121579,2735
