Men,Women,VotingAgeCitizen,IncomePerCap,Poverty,Professional,Service,Unemployment,Hispanic,White,Black,Asian,Native,Pacific,Income,Employed
5548,6414,8354,41008,13.1,51.2,25.4,7.3,17.2,68.6,0.4,11.4,0.0,0.0,102413,5273
949,1052,1495,20144,20.9,22.1,26.8,8.3,7.0,82.2,0.7,0.0,0.0,0.0,41116,935
1773,2026,2750,31459,15.0,47.0,21.3,7.6,10.1,28.5,49.3,4.4,0.0,0.0,64231,2125
404,493,731,9512,53.3,15.7,36.1,9.0,0.0,7.5,92.5,0.0,0.0,0.0,11571,191
866,774,1035,21783,3.3,34.4,17.2,23.1,16.4,65.8,7.9,2.1,1.2,0.2,54245,337
2630,2466,3110,15097,38.1,17.4,21.3,10.4,24.3,67.2,4.9,0.6,0.0,0.0,30509,2167
3334,3343,5309,22424,18.7,24.8,17.2,3.9,0.4,98.2,0.1,0.1,0.4,0.0,51359,3137
1919,2180,3176,23851,20.8,30.7,13.8,8.8,13.0,79.8,5.8,0.0,0.0,0.0,48364,1680
2724,2446,2633,18033,22.1,13.0,32.1,9.3,67.9,12.3,4.6,11.0,0.0,0.0,38703,2405
3538,3243,5019,21147,18.5,25.8,29.5,11.7,15.4,66.5,13.0,0.4,0.4,0.0,33670,3658
1139,1274,1953,49217,21.9,65.2,11.1,9.1,4.0,68.3,17.0,3.6,0.8,0.0,77011,1320
647,757,973,16069,23.2,20.2,23.1,9.1,93.6,4.6,0.0,0.0,1.8,0.0,18462,580
2617,3105,4650,59558,7.2,59.8,17.8,2.5,7.5,88.6,2.0,0.0,0.0,0.0,101227,4080
1199,1348,1969,91548,2.7,76.0,5.7,2.3,1.3,94.0,1.9,1.6,0.0,0.0,162976,1129
390,534,699,15356,32.6,20.2,36.3,21.9,0.2,5.2,94.6,0.0,0.0,0.0,26250,336
1055,1021,1478,83692,8.0,71.6,5.3,4.9,4.6,90.8,1.7,1.2,0.0,0.0,174526,1146
513,714,909,20248,25.4,21.5,28.4,17.3,16.1,22.1,55.9,5.4,0.0,0.0,33929,493
3836,5057,6716,23337,12.5,32.7,19.3,13.6,11.3,22.7,64.5,0.6,0.0,0.0,49352,4194
1573,1426,2282,31552,10.4,34.8,16.8,11.0,2.4,89.0,5.6,2.4,0.0,0.0,61431,1349
2125,2526,2049,18129,15.9,13.2,27.5,8.9,62.9,23.6,8.9,2.2,0.1,0.0,44085,2311
805,885,1010,14289,42.2,15.5,30.1,21.3,30.2,36.2,31.7,0.6,0.3,0.0,30026,625
2904,2881,3182,22741,7.0,17.7,18.7,8.0,56.1,30.8,8.1,1.2,0.0,0.0,60926,3265
1891,2224,2901,32007,13.2,31.9,18.6,14.0,36.8,21.4,24.9,8.8,0.0,3.4,66680,1956
2034,2173,3431,39671,3.7,27.6,24.8,8.4,1.3,82.0,7.5,1.0,1.8,0.0,67644,1924
2491,2371,3273,54728,0.9,52.0,12.4,1.7,2.1,97.0,0.0,0.3,0.0,0.0,122614,2619
2253,2133,3761,49825,5.8,45.6,14.4,5.6,1.2,96.4,0.9,0.5,0.0,0.0,78578,1836
2541,2296,2387,15691,28.9,9.3,28.2,7.6,61.6,35.5,1.4,0.0,0.0,0.0,39375,2040
1401,1778,1936,24791,28.3,27.3,25.6,10.9,13.0,10.7,74.5,0.3,0.0,0.0,34549,1081
1325,1554,2315,42737,14.1,64.9,14.0,4.1,4.6,72.1,6.4,11.4,0.0,0.0,92266,1491
3206,3257,2911,14408,39.9,8.7,36.1,7.0,74.6,1.5,19.2,1.8,0.0,0.0,31692,2853
2664,794,3110,19041,9.1,33.3,19.8,12.1,9.1,68.9,7.5,8.1,0.0,0.3,53026,333
793,1187,1685,45241,9.4,46.0,18.0,4.4,4.1,92.1,1.3,1.5,0.0,0.0,54438,1025
3462,3488,4996,56932,4.6,60.9,8.1,6.8,6.6,83.3,0.6,5.7,0.0,0.0,107679,2893
1308,1440,2080,36267,4.4,39.2,20.6,4.1,15.6,79.7,2.8,0.0,0.7,0.0,74074,1705
2009,2456,3059,33044,7.3,49.9,20.9,5.1,13.2,62.9,15.5,7.8,0.0,0.0,59069,2376
3443,3923,3939,20119,17.4,27.9,23.9,6.0,58.5,19.5,2.0,17.7,0.0,0.9,56524,3618
3145,3537,2517,12329,37.3,10.9,22.8,11.1,87.7,2.7,8.8,0.7,0.0,0.1,32088,2580
1642,1640,2627,32440,7.6,43.3,11.2,6.6,4.3,93.4,0.7,0.0,0.0,0.0,56970,1693
3070,3861,4996,26387,23.0,30.0,23.4,10.0,20.5,61.5,11.3,6.3,0.0,0.0,57150,2937
1396,1945,2432,70993,10.1,71.6,0.7,4.1,25.1,52.5,4.1,16.7,0.0,0.0,83289,2334
3692,3708,5286,42531,4.1,41.3,15.2,5.5,7.0,59.3,1.7,8.2,14.0,0.0,100179,4378
3515,3533,5201,30473,11.3,36.5,12.5,3.1,3.1,86.4,0.1,0.1,5.4,0.1,62385,3401
1481,1749,2300,34988,7.0,49.1,14.2,3.0,8.7,70.9,7.7,7.8,0.0,0.0,60145,1729
2324,2875,3722,26252,8.2,33.7,12.1,6.2,5.1,18.7,73.7,1.7,0.0,0.0,45558,3067
1843,1850,2541,26985,6.7,26.2,29.3,9.7,62.4,15.2,1.8,16.5,0.7,0.3,66231,1750
2043,2182,2762,48460,3.9,60.5,6.2,9.8,9.0,56.0,7.6,24.5,0.2,0.8,77674,2810
593,442,731,37138,1.4,39.8,9.6,4.7,32.1,20.7,14.4,29.0,0.4,0.8,115469,530
1513,1469,2059,20551,28.1,25.7,37.1,11.0,12.9,37.7,43.7,4.2,0.0,0.0,38684,1349
2434,2496,3523,33735,6.6,33.3,14.4,6.7,7.7,80.9,1.4,4.9,1.5,0.0,93512,2499
1149,1351,1939,22641,18.1,18.0,22.9,12.0,3.4,91.4,2.4,0.0,1.8,0.0,46688,1015
2913,3473,3319,18292,12.5,23.5,17.9,9.1,63.6,15.7,15.4,0.9,0.4,2.4,59399,2865
3999,4782,7165,39305,3.6,43.3,11.0,2.2,2.9,93.3,1.4,0.7,0.7,0.0,82981,4405
2331,2596,3752,44249,2.4,43.8,15.4,5.9,4.9,52.0,36.3,3.1,0.9,0.0,104145,2486
3403,3220,4554,19910,27.6,18.4,29.4,12.0,37.1,57.4,0.6,2.2,2.2,0.0,34784,3003
2484,1972,2390,23471,10.8,28.6,25.2,9.6,61.2,15.5,15.3,6.8,0.0,0.0,73375,2341
1858,2358,3134,33117,9.8,36.6,11.4,3.7,3.0,94.1,0.0,1.1,0.1,0.0,63333,2354
2021,2199,3050,24527,6.1,45.9,11.1,3.1,36.3,52.6,6.4,1.6,0.5,0.0,51368,2368
1810,1946,2841,11250,34.6,30.2,26.7,10.9,97.3,2.3,0.0,0.0,0.0,0.0,21382,1487
1720,1925,2842,29046,2.2,35.1,14.7,2.6,0.7,98.4,0.2,0.2,0.0,0.0,68580,1872
1767,1980,2789,50383,5.4,53.1,17.7,1.0,3.9,72.3,12.4,10.9,0.3,0.0,79975,1803
1867,2284,2794,36763,5.6,39.9,18.0,4.1,44.6,42.3,1.4,10.7,0.1,0.1,94212,2376
1517,1727,2552,33240,4.3,40.9,10.1,9.3,1.3,94.7,4.1,0.0,0.0,0.0,69919,1539
1611,1995,2852,28064,11.2,41.6,11.7,7.5,1.7,16.1,78.4,0.0,0.0,0.0,51309,1694
3557,3508,5215,33677,11.9,43.1,11.1,5.2,5.7,81.8,9.0,1.1,0.5,0.0,67332,3097
2164,2011,2808,15884,28.1,20.4,38.7,15.4,21.3,51.5,3.3,2.9,0.7,8.8,26576,1427
1274,1196,1781,14560,43.4,17.6,27.1,15.2,52.3,32.3,10.9,1.7,0.0,0.0,26181,985
1376,1313,2124,26868,10.3,24.2,23.7,19.3,11.7,77.1,1.3,5.5,1.5,0.0,42250,1091
1764,2232,2860,18677,22.5,32.6,13.7,12.9,0.9,76.8,21.5,0.8,0.0,0.0,42566,1493
792,702,804,22418,16.9,30.4,27.0,7.4,10.6,22.2,0.0,65.3,0.0,0.0,73512,612
1344,1390,1937,19377,29.9,15.5,25.3,12.3,6.9,79.8,4.8,3.0,0.0,0.0,43945,1095
1660,1566,1996,28916,11.6,29.7,17.3,3.6,48.0,28.7,6.9,14.2,0.0,0.0,69246,1706
1556,1813,2106,18855,45.1,17.7,28.8,15.6,44.4,13.5,41.4,0.2,0.0,0.0,33621,1286
4437,3950,3283,11362,45.0,5.7,31.0,6.3,75.0,12.3,8.0,0.6,2.0,0.5,26250,3231
1411,1472,1419,13235,35.2,8.0,18.4,6.7,79.1,10.6,10.0,0.0,0.0,0.0,29479,1182
2229,2192,2857,45821,7.2,38.3,18.1,5.4,25.2,46.8,1.9,21.6,0.0,0.0,86168,2157
1790,2034,2778,23393,18.7,29.4,17.9,12.8,26.3,34.4,18.8,13.5,0.0,0.0,47297,1613
1936,2000,3254,48392,2.4,41.0,10.1,7.6,4.9,90.7,2.4,1.8,0.0,0.0,91076,2247
1355,1178,1719,24439,23.7,39.5,16.8,5.7,8.5,83.7,3.2,1.4,0.9,0.4,60750,1140
2425,3223,4542,23869,13.1,32.8,17.9,15.2,0.5,2.2,95.3,1.5,0.0,0.0,47004,2406
1693,1805,2848,33677,10.0,43.9,11.7,8.1,2.7,86.5,7.4,1.6,0.0,0.0,63870,1457
2062,2139,3323,24142,12.5,39.6,14.1,5.9,1.3,74.5,22.3,0.7,0.0,0.0,45982,1661
2723,2473,4055,33082,10.0,47.0,17.8,5.4,7.8,77.8,9.7,0.8,0.2,0.3,79104,2567
1141,1180,1638,24257,13.5,32.9,15.5,6.0,2.8,73.0,18.6,2.8,0.0,0.0,65500,1167
2075,2035,3169,21141,20.6,33.7,21.8,3.7,25.7,52.3,16.1,0.6,0.4,0.0,44612,1830
1181,1793,1936,9590,48.1,17.5,22.5,28.3,0.0,3.3,96.7,0.0,0.0,0.0,23114,773
3392,2954,4677,37115,4.9,33.4,17.8,9.7,5.9,92.8,0.4,0.0,0.2,0.0,78488,3146
1093,1270,1759,16298,23.5,18.8,29.0,9.9,3.0,33.1,60.6,0.3,0.2,0.0,36378,816
2243,2186,3669,41444,2.3,42.3,16.9,4.8,4.5,91.4,0.2,2.4,0.2,0.0,102563,2740
1947,2199,3348,40826,8.7,47.5,15.5,3.6,16.4,82.0,0.3,0.8,0.0,0.0,82125,1901
913,981,1480,15950,27.7,21.2,28.1,5.2,1.4,92.1,0.8,0.0,0.0,0.0,29574,732
1578,1663,2553,24732,18.4,32.4,16.3,8.0,3.3,95.3,1.0,0.2,0.0,0.0,34036,1501
1985,2203,3311,31924,11.8,30.0,24.8,10.1,6.0,83.1,3.2,7.2,0.0,0.0,60417,2059
1266,1207,1758,25740,9.7,28.7,14.5,5.0,16.9,81.5,0.0,1.1,0.0,0.0,42161,1158
2720,3358,4279,31214,15.2,59.6,14.9,4.1,49.0,44.1,3.0,2.2,0.3,0.0,59866,2659
3313,3358,4439,26121,11.9,34.3,19.1,7.6,11.1,66.8,4.1,8.3,0.4,1.5,64962,3620
1689,1782,2549,22982,22.4,28.4,19.6,14.3,1.4,15.7,77.8,2.8,0.0,0.0,45956,1495
1139,1115,1549,27889,31.0,31.5,22.8,9.6,17.3,51.8,7.6,7.3,0.3,4.9,55430,907
2014,1843,2584,59940,1.0,71.2,5.1,3.3,4.5,69.4,4.6,18.7,0.0,0.0,145547,1871
3408,3470,4935,44354,12.9,66.6,13.3,6.8,4.2,56.6,30.9,5.5,0.6,0.0,103357,3825
1057,1101,1780,28293,6.0,40.9,16.6,4.5,0.5,94.5,2.8,0.3,0.0,0.0,56750,994
2611,3095,3595,30759,9.5,47.0,12.5,3.7,20.5,41.5,30.7,2.8,0.0,0.0,78417,3014
2598,2620,3207,14878,35.0,15.5,33.9,12.4,44.0,18.4,0.0,0.7,33.5,0.6,29583,2006
1036,1252,2116,47500,10.1,37.1,27.9,3.5,1.9,92.3,0.9,4.2,0.0,0.0,50481,526
2405,2599,3912,30916,8.5,32.5,19.2,3.9,5.0,93.8,0.2,0.2,0.0,0.0,74531,2287
2826,2995,3546,31937,9.9,39.8,15.0,6.4,32.0,15.1,1.3,49.9,0.0,0.0,88547,3044
1252,1299,2080,20681,19.5,25.2,30.2,9.7,4.2,94.6,0.3,0.0,0.0,0.0,44167,1231
2256,3051,4259,47945,6.0,64.5,7.7,1.7,4.9,80.7,1.2,7.0,0.7,0.0,67274,3145
2964,3516,3501,12164,33.1,19.7,25.8,15.2,3.8,8.4,81.0,3.0,0.0,0.0,31846,2553
2143,2080,3514,18973,24.1,19.6,18.3,13.6,2.2,65.2,29.4,0.0,2.7,0.0,34742,1586
1285,1250,1797,13730,34.2,26.7,16.3,7.3,0.2,97.9,0.6,0.0,1.0,0.0,31293,749
3360,3679,5107,27290,10.8,35.5,9.6,8.5,2.0,12.7,82.2,2.3,0.0,0.0,56242,3114
3555,3730,5495,36495,4.4,42.2,13.6,2.0,2.0,91.6,3.7,1.5,0.0,0.0,84034,3776
1763,1681,2778,42196,3.7,46.8,10.9,5.7,0.3,97.8,0.6,0.4,0.0,0.0,91328,1902
4412,4105,6203,34898,12.4,34.2,11.6,8.8,3.3,53.1,35.1,3.9,0.0,0.0,61925,3910
2165,2189,3232,33725,4.5,40.5,15.5,10.3,27.0,54.8,5.1,9.2,0.6,0.0,100729,2380
2156,2114,3327,30321,8.3,31.8,17.9,3.1,0.9,96.2,0.2,0.5,0.7,0.0,66121,2028
1930,2076,2998,20785,18.9,23.0,22.7,16.3,24.8,24.1,36.5,3.5,0.0,6.4,36847,1434
6720,6361,7643,39455,1.9,54.2,10.5,4.2,10.1,66.0,6.4,15.1,0.0,0.3,119286,6416
1939,2383,3752,24232,18.0,22.8,25.5,8.3,3.6,87.6,4.5,0.8,0.4,0.0,34851,1687
1787,1748,2673,35184,7.0,36.0,13.0,4.0,2.7,94.7,0.2,0.5,0.5,0.0,59429,1974
1944,2126,3165,29570,10.4,33.1,20.3,3.7,2.6,86.4,4.6,1.4,0.0,0.0,59534,2097
2535,2675,3615,41801,1.9,48.4,14.2,2.5,3.1,29.5,56.3,4.9,0.3,0.4,124426,2617
1754,1619,1115,11516,49.7,9.4,22.7,6.2,93.5,5.7,0.3,0.5,0.0,0.0,26021,1403
4971,5856,6291,25032,6.2,49.2,9.5,6.6,66.1,25.0,4.2,2.5,0.2,0.1,81883,4777
1818,2573,3413,30637,11.6,29.7,19.9,10.2,21.8,49.0,25.2,0.5,0.0,0.0,65234,2002
3430,3505,4739,109670,0.8,80.5,1.4,2.7,7.2,64.5,2.8,20.5,0.3,0.0,228792,3383
2307,2633,3386,23915,33.9,28.3,23.0,11.9,0.7,93.8,4.3,0.2,0.0,0.0,40362,1859
3836,4135,6376,29414,9.9,36.1,17.2,7.9,3.3,77.7,8.3,4.0,0.4,0.0,52491,3667
2333,3337,4329,27786,8.7,24.2,23.7,4.6,1.4,95.4,2.5,0.0,0.0,0.0,46108,2912
1310,1275,1795,19943,25.5,20.4,20.7,10.4,14.5,81.1,3.8,0.1,0.0,0.0,38450,1244
3039,3347,5112,27123,14.9,24.0,20.9,10.5,3.4,90.7,1.0,0.4,0.4,0.0,51717,2230
1898,2048,3124,23569,15.4,29.0,13.5,9.0,2.1,96.7,0.7,0.6,0.0,0.0,48221,1819
1605,1441,2062,20323,24.4,42.8,15.0,18.2,1.8,32.7,0.2,0.1,63.7,0.0,47984,1255
2142,2424,3456,21768,25.0,26.3,21.5,7.3,0.5,97.6,0.8,0.1,0.1,0.0,35129,1813
1902,2264,2920,23900,29.0,41.5,19.5,10.8,9.3,25.2,64.2,0.8,0.0,0.0,38664,1994
1621,1859,2641,16464,24.2,14.0,15.3,19.9,17.8,71.1,9.1,0.0,0.0,0.0,29208,1169
1810,1608,2768,26889,14.6,28.6,23.9,5.6,0.5,97.0,0.3,0.2,0.7,0.0,41250,1604
1487,1535,2073,42986,16.0,42.6,17.9,3.3,16.3,57.0,4.6,21.1,0.0,0.0,77216,1626
1336,1683,2514,42742,11.9,55.3,17.2,4.4,12.5,46.9,25.1,8.8,0.2,0.2,62500,2053
1916,2070,3249,9053,43.2,16.9,31.6,21.7,100.0,0.0,0.0,0.0,0.0,0.0,20338,1305
663,856,1011,9754,59.1,27.9,37.3,4.3,3.4,2.4,93.4,0.0,0.0,0.0,17188,405
3327,3496,4305,26933,11.4,26.5,19.8,2.6,25.5,70.9,1.0,1.4,1.2,0.0,43645,3422
1766,1963,2007,13278,38.2,20.1,25.1,6.7,84.6,1.9,9.8,3.8,0.0,0.0,31473,1551
1305,1289,2024,22597,13.9,32.5,16.1,9.0,0.0,98.2,0.8,0.0,0.0,0.0,39353,1135
2067,2264,3355,18633,24.7,33.4,11.4,14.0,3.6,91.8,2.8,0.5,0.1,0.2,33194,1539
726,440,674,21802,20.1,25.7,10.7,18.1,50.0,45.9,0.0,2.1,0.5,0.0,65048,447
2352,2341,1998,12707,33.6,10.8,29.6,8.1,85.6,0.9,0.0,12.7,0.0,0.5,34342,2092
1146,1065,1203,19952,20.8,25.3,13.7,4.0,64.5,31.7,0.8,0.7,0.0,0.1,44132,904
2642,2761,4160,34967,6.1,38.7,18.2,1.8,4.1,79.3,10.6,4.7,0.0,0.0,69617,2820
2056,2164,2632,48571,9.8,61.6,15.3,4.9,7.7,38.6,0.4,47.0,0.0,0.5,121667,2207
4470,4207,6608,42976,6.8,49.3,12.9,3.4,9.4,46.1,30.2,8.9,0.0,0.4,113544,4715
2882,3100,4335,28891,8.7,29.3,19.0,0.7,3.1,93.1,1.1,0.0,0.0,0.0,62407,3138
3257,3338,5409,12887,41.8,33.5,29.2,14.4,2.4,39.8,54.7,1.7,0.7,0.0,26346,3012
2135,2229,2416,20345,26.4,33.1,16.7,9.0,48.9,25.1,20.0,2.2,0.1,0.0,48333,1907
775,895,1043,15318,37.5,19.1,37.4,19.2,12.3,19.0,66.6,1.1,0.0,0.0,24798,847
4018,3008,4872,32228,6.4,37.2,15.7,4.4,21.9,59.8,11.7,5.1,0.1,0.0,92381,3159
2198,1656,2682,17183,50.2,51.1,28.9,13.2,2.9,56.4,2.9,31.1,0.2,0.0,26886,1700
5747,6186,8088,40796,6.6,51.9,15.5,2.2,17.5,76.0,3.4,1.4,0.0,0.0,105818,6257
2150,2318,3583,23981,17.0,34.2,20.7,3.3,7.5,54.1,34.2,2.3,0.0,0.0,41837,1780
1590,1881,2561,16822,34.3,29.3,37.6,5.4,0.8,59.1,34.7,0.0,0.0,0.0,23266,1514
3637,3455,5467,27759,6.3,31.2,16.4,2.2,0.7,98.0,0.5,0.1,0.0,0.0,69240,3905
2561,2767,3663,19985,17.0,35.2,19.5,3.5,0.4,96.5,1.5,0.9,0.0,0.2,45349,2261
1946,2169,3305,20983,25.0,17.7,20.6,7.9,5.2,70.4,15.4,4.5,0.0,0.0,36688,1479
2453,2761,2671,23748,34.0,32.6,28.9,2.6,17.3,47.2,18.0,17.5,0.0,0.0,48810,2255
2429,2533,3893,43474,1.3,39.7,15.0,1.7,0.7,99.0,0.0,0.0,0.0,0.0,103348,3094
1712,1926,1971,22603,9.3,33.6,22.3,7.6,59.5,34.0,2.9,2.2,0.0,0.0,45616,1833
2220,2269,3483,45410,5.3,45.4,17.3,5.4,13.2,79.9,0.0,5.2,0.2,0.0,103750,2214
1324,1605,2276,54593,13.9,71.4,8.0,3.0,4.1,62.3,17.0,13.9,1.8,0.0,62107,1964
2028,2202,3097,24694,10.9,25.6,11.9,3.0,1.6,93.6,0.0,3.6,0.0,0.0,49848,2149
1473,1411,1363,14308,35.6,11.8,20.5,14.2,72.5,12.7,13.4,0.2,0.2,0.0,35571,985
3667,3411,4889,40455,7.2,45.5,11.6,12.3,18.8,61.9,2.7,12.7,0.0,0.0,123167,3636
1581,2542,4093,29902,5.8,36.3,17.5,10.7,0.6,97.4,0.8,1.0,0.3,0.0,35946,1040
792,1099,1399,17065,33.0,10.8,24.3,14.4,34.1,2.7,61.8,0.0,0.0,0.0,24099,704
1311,1124,1826,33177,18.3,29.3,13.6,7.3,10.8,84.3,4.1,0.4,0.2,0.0,49167,1133
2384,2269,3565,25864,9.9,24.0,17.6,5.4,1.2,96.6,0.2,0.3,0.1,0.0,51949,2272
3297,3966,3689,16894,20.2,29.6,17.9,3.2,88.3,5.1,0.1,6.2,0.0,0.0,42869,3355
2828,3088,4632,25855,21.4,26.2,17.0,11.4,3.3,85.2,9.7,0.3,0.5,0.0,39786,2219
3151,3360,5078,29236,7.6,30.7,15.4,3.6,1.6,96.9,0.2,0.6,0.2,0.0,64559,3172
1678,2050,2596,20994,25.0,34.6,16.2,3.7,8.3,66.9,20.8,2.3,0.0,0.0,42763,1428
1496,1663,2655,27494,16.3,31.1,14.2,7.4,14.0,77.2,1.0,5.0,0.0,0.0,31791,1189
1719,1838,2854,18582,17.2,16.5,34.4,22.4,0.0,4.2,89.5,4.2,0.0,0.0,36000,1357
980,1274,1692,17556,25.4,24.2,23.8,7.2,6.2,55.1,31.9,1.1,0.3,0.0,36280,947
2214,2448,3673,24373,17.2,25.7,20.2,7.6,46.7,52.4,0.4,0.0,0.3,0.0,40013,2056
2497,2235,3640,28226,7.1,39.9,21.6,6.2,60.6,35.5,1.4,1.5,0.2,0.0,66721,2486
2095,2473,3329,40422,4.8,50.7,9.8,5.0,3.4,84.2,4.9,5.0,0.0,0.0,81302,2113
2458,3081,3931,42100,4.5,51.1,8.8,3.3,2.2,94.0,0.3,1.4,0.0,0.0,100550,3065
4810,4452,7044,35123,6.4,36.1,13.2,5.3,3.7,80.5,12.2,1.3,0.0,0.0,74479,4458
1217,1384,2119,25528,19.0,39.0,21.2,4.1,3.3,93.5,2.7,0.4,0.0,0.0,40455,1478
2007,2398,3631,56395,5.1,56.4,10.2,3.1,1.8,93.5,1.1,2.5,0.0,0.0,81861,2239
3020,2559,4473,31256,16.7,23.6,18.5,4.8,1.3,90.6,7.3,0.0,0.0,0.0,51737,2303
3283,3243,4329,47941,5.4,58.4,11.6,5.2,3.1,80.8,7.2,6.0,0.0,0.0,112946,2849
1744,1948,3144,25155,6.8,18.1,29.3,6.9,0.3,97.4,0.4,0.2,0.0,0.0,47463,1867
1644,1349,2360,17015,36.0,26.7,25.9,8.0,6.7,59.0,22.4,3.7,0.2,0.7,27041,1403
937,1157,1509,16870,48.5,41.9,30.2,11.3,4.6,65.7,8.8,11.4,1.0,0.0,16922,754
4920,5400,7366,46167,3.8,57.8,9.8,6.0,3.1,81.5,8.7,4.4,0.0,0.2,123118,4872
4166,3454,5514,36010,7.3,39.9,20.0,5.8,30.1,57.1,0.7,4.8,0.0,0.6,72333,4819
2565,2705,4319,24893,13.8,33.6,10.5,4.9,0.0,96.8,0.0,0.0,0.0,0.0,51903,2440
2558,2936,4432,19971,11.6,31.9,26.0,6.4,2.4,92.8,1.5,1.4,0.0,0.0,50303,2599
3033,3534,4774,34020,7.4,44.6,21.2,5.1,6.5,77.9,12.2,1.4,0.0,0.0,73724,3606
309,293,435,38923,2.8,47.8,8.6,1.5,7.6,92.4,0.0,0.0,0.0,0.0,77708,255
1326,1035,1935,103182,2.3,73.5,8.3,2.0,7.8,61.4,6.8,18.5,0.0,0.0,195000,1808
2354,2094,3023,41615,3.4,39.9,17.6,3.3,3.3,56.9,29.0,4.1,0.2,0.0,108625,2533
4172,4082,6045,47063,9.2,51.7,19.1,3.9,7.9,81.1,1.7,5.3,0.0,0.0,103258,3763
732,904,1457,64187,10.1,59.3,8.5,12.0,4.3,95.2,0.4,0.2,0.0,0.0,83523,550
3218,3275,4625,27574,7.7,26.7,19.7,12.0,32.3,55.8,9.4,1.3,0.0,0.0,61567,3194
558,813,996,29010,10.2,28.3,29.4,9.8,10.2,0.0,78.4,5.0,0.0,1.0,53000,591
2677,2376,3513,24289,13.9,26.6,12.6,2.7,5.2,85.1,6.7,0.0,0.5,0.0,57500,2053
2064,2741,3468,102799,3.8,80.5,3.3,2.5,13.3,62.3,1.2,19.8,0.0,0.0,139281,3730
2635,2405,3757,29433,19.2,41.8,11.8,12.9,7.5,68.8,8.1,3.6,1.0,0.0,47917,2614
998,1603,2149,23786,19.1,21.3,24.4,4.4,6.2,32.4,59.5,0.8,0.0,0.0,37253,1432
1577,1569,2424,25119,24.4,28.1,18.9,8.5,8.7,77.0,7.9,2.6,0.4,0.3,58922,1441
3148,3658,4329,22371,7.4,36.2,18.8,6.0,83.2,11.3,1.7,3.3,0.1,0.0,68036,2936
2684,2592,3671,27043,11.3,38.2,8.9,6.1,15.0,70.9,6.7,4.0,1.4,0.0,59849,2463
1427,1772,1872,11705,60.8,24.0,30.2,28.9,3.5,2.8,93.1,0.0,0.0,0.6,19053,960
2958,2962,4616,23715,11.3,34.3,18.8,4.4,0.4,96.8,1.8,0.5,0.0,0.0,47596,2451
2682,2523,3542,23142,8.5,27.7,30.8,6.8,43.9,45.3,3.2,3.7,0.0,0.7,49506,2657
3864,3495,6036,43498,4.6,60.3,9.7,5.5,4.5,86.0,5.0,2.2,0.2,0.0,101602,2549
2430,2544,3744,15342,32.5,18.2,23.6,8.3,2.1,73.1,0.8,0.0,0.3,0.0,26732,1541
814,1110,1412,17635,34.7,29.9,28.9,20.6,0.8,16.3,78.2,2.3,0.0,0.1,31625,844
1082,1274,1811,16942,22.4,45.0,14.0,10.7,100.0,0.0,0.0,0.0,0.0,0.0,43438,860
2754,3799,4486,83447,4.8,61.6,3.4,2.3,1.2,96.6,0.3,1.8,0.0,0.0,129609,2665
2218,2480,3483,38507,3.2,43.0,7.1,7.6,13.2,83.2,0.0,1.6,0.0,0.0,100357,2414
1574,1579,2369,17885,33.7,21.7,21.3,9.1,5.5,87.3,1.6,0.0,1.5,0.0,35597,1251
912,729,1182,34208,3.4,45.4,15.0,5.7,7.4,34.3,55.1,3.2,0.0,0.0,84722,951
1628,1554,2317,25391,21.0,31.8,18.2,14.2,32.4,18.8,27.2,17.0,0.0,1.4,84350,1285
2800,3463,4726,24776,7.7,34.4,22.5,2.6,4.5,66.5,18.6,3.6,0.0,0.0,49229,3401
1347,1564,2429,22256,44.2,26.3,25.4,13.2,1.2,22.8,71.9,1.1,0.4,0.0,26402,1049
2394,2149,3360,33197,6.8,32.7,13.0,6.8,2.0,81.0,5.4,2.4,3.4,0.0,75049,2180
799,920,1329,29006,14.4,21.6,24.3,5.0,26.5,69.3,0.0,0.2,1.2,0.0,60481,723
3084,3113,2553,15588,25.0,22.3,26.4,8.2,33.0,1.1,12.9,47.0,1.2,0.0,35391,2691
2733,3047,4389,24563,21.9,29.0,25.6,2.7,1.7,94.0,2.6,0.1,0.0,0.0,45185,2914
1985,2078,3273,33572,12.6,63.5,18.5,7.6,3.3,28.0,57.7,1.1,0.0,0.0,56103,1945
3525,2883,4511,21494,21.2,31.2,8.8,4.3,0.0,97.2,0.1,0.6,0.0,0.0,53022,3009
2003,2167,2407,19060,18.4,19.8,25.0,8.2,78.8,10.9,2.8,5.9,0.0,0.0,53984,2028
8839,9633,12390,24581,17.5,32.9,24.2,7.7,42.1,34.3,10.1,9.0,0.0,0.0,59342,9654
1943,2197,3027,24828,24.6,28.8,25.9,9.9,2.4,65.9,27.6,0.0,0.0,0.0,29830,1665
2112,2023,2870,25988,5.4,23.7,37.2,11.1,12.4,84.9,0.6,0.9,1.0,0.0,47402,1915
1393,1348,1396,14358,21.1,9.4,22.2,4.6,58.7,12.6,21.9,0.8,5.9,0.0,33713,1184
1073,1009,1625,54404,3.2,62.5,10.0,7.0,15.4,61.3,0.0,20.1,0.0,0.0,135893,1022
1954,2086,2692,73922,1.0,73.3,7.4,2.1,6.7,84.5,0.8,5.1,0.0,0.0,176250,1982
1738,1937,2809,31968,13.8,46.4,17.1,2.8,16.4,69.8,0.6,1.6,7.0,0.0,64364,2291
